0	latitude	longitude	diurnal
773	36.0189	-121.2672	50381.6
774	36.0189	-121.2666	50381.6
775	36.0189	-121.2661	50381.6
776	36.0189	-121.2658	50381.6
777	36.0189	-121.2652	50381.6
778	36.0189	-121.2647	50381.6
779	36.0188	-121.2641	50381.6
780	36.0188	-121.2636	50381.6
781	36.0188	-121.2633	50381.6
782	36.0188	-121.2627	50381.6
783	36.0188	-121.2622	50381.6
784	36.0188	-121.2616	50381.6
785	36.0188	-121.2611	50381.6
786	36.0188	-121.2608	50381.6
787	36.0188	-121.2602	50381.6
788	36.0188	-121.2597	50381.6
789	36.0188	-121.2591	50381.5
790	36.0188	-121.2586	50381.5
791	36.0188	-121.2583	50381.5
792	36.0188	-121.2577	50381.5
793	36.0188	-121.2572	50381.5
794	36.0188	-121.2566	50381.5
795	36.0187	-121.2561	50381.5
796	36.0187	-121.2558	50381.5
797	36.0187	-121.2552	50381.5
798	36.0187	-121.2547	50381.5
799	36.0187	-121.2541	50381.5
800	36.0187	-121.2536	50381.5
801	36.0187	-121.2533	50381.5
802	36.0187	-121.2527	50381.5
803	36.0187	-121.2522	50381.5
804	36.0187	-121.2516	50381.5
805	36.0187	-121.2511	50381.5
806	36.0187	-121.2508	50381.5
807	36.0187	-121.2502	50381.5
808	36.0187	-121.2497	50381.5
809	36.0187	-121.2491	50381.5
810	36.0186	-121.2486	50381.5
811	36.0186	-121.2483	50381.5
812	36.0186	-121.2477	50381.5
813	36.0186	-121.2472	50381.4
814	36.0186	-121.2466	50381.4
815	36.0186	-121.2461	50381.4
816	36.0186	-121.2458	50381.4
817	36.0186	-121.2452	50381.4
818	36.0186	-121.2447	50381.4
819	36.0186	-121.2441	50381.4
820	36.0186	-121.2436	50381.4
821	36.0186	-121.2433	50381.4
822	36.0186	-121.2427	50381.4
823	36.0186	-121.2422	50381.4
824	36.0186	-121.2416	50381.4
825	36.0185	-121.2411	50381.4
826	36.0185	-121.2408	50381.4
827	36.0185	-121.2402	50381.4
828	36.0185	-121.2397	50381.4
829	36.0185	-121.2391	50381.4
830	36.0185	-121.2386	50381.4
831	36.0185	-121.2383	50381.4
832	36.0185	-121.2377	50381.4
833	36.0185	-121.2372	50381.4
834	36.0185	-121.2369	50381.4
835	36.0185	-121.2363	50381.4
836	36.0185	-121.2358	50381.3
837	36.0185	-121.2355	50381.3
838	36.0185	-121.2350	50381.3
839	36.0185	-121.2344	50381.3
840	36.0186	-121.2341	50381.3
841	36.0186	-121.2336	50381.3
842	36.0186	-121.2330	50381.3
843	36.0186	-121.2327	50381.3
844	36.0186	-121.2322	50381.3
845	36.0186	-121.2316	50381.3
846	36.0186	-121.2313	50381.3
847	36.0186	-121.2308	50381.3
848	36.0186	-121.2302	50381.3
849	36.0186	-121.2300	50381.3
850	36.0186	-121.2294	50381.3
851	36.0186	-121.2288	50381.3
852	36.0186	-121.2286	50381.3
853	36.0186	-121.2280	50381.3
854	36.0186	-121.2275	50381.3
855	36.0187	-121.2272	50381.3
856	36.0187	-121.2266	50381.3
857	36.0187	-121.2261	50381.3
858	36.0187	-121.2258	50381.3
859	36.0187	-121.2252	50381.2
860	36.0187	-121.2247	50381.2
861	36.0187	-121.2244	50381.2
862	36.0187	-121.2238	50381.2
863	36.0187	-121.2233	50381.2
864	36.0187	-121.2230	50381.2
865	36.0187	-121.2225	50381.2
866	36.0187	-121.2222	50381.2
867	36.0187	-121.2216	50381.2
868	36.0187	-121.2211	50381.2
869	36.0187	-121.2208	50381.2
870	36.0187	-121.2202	50381.2
871	36.0188	-121.2197	50381.2
872	36.0188	-121.2194	50381.2
873	36.0188	-121.2188	50381.2
874	36.0188	-121.2183	50381.2
875	36.0188	-121.2180	50381.2
876	36.0188	-121.2175	50381.2
877	36.0188	-121.2169	50381.2
878	36.0188	-121.2166	50381.2
879	36.0188	-121.2161	50381.1
880	36.0188	-121.2155	50381.1
881	36.0188	-121.2152	50381.1
882	36.0188	-121.2147	50381.1
883	36.0188	-121.2141	50381.1
884	36.0188	-121.2138	50381.1
885	36.0188	-121.2133	50381.1
886	36.0189	-121.2127	50381.1
887	36.0189	-121.2125	50381.1
888	36.0189	-121.2119	50381.1
889	36.0189	-121.2113	50381.1
890	36.0189	-121.2111	50381.1
891	36.0189	-121.2105	50381.1
892	36.0189	-121.2100	50381.1
893	36.0189	-121.2097	50381.1
894	36.0189	-121.2091	50381.1
895	36.0189	-121.2086	50381.1
896	36.0189	-121.2083	50381.1
897	36.0189	-121.2077	50381.1
898	36.0189	-121.2072	50381.1
899	36.0189	-121.2069	50381.1
900	36.0189	-121.2063	50381.1
901	36.0190	-121.2061	50381.1
902	36.0190	-121.2055	50381.1
903	36.0190	-121.2050	50381.0
904	36.0190	-121.2047	50381.0
905	36.0190	-121.2041	50381.0
906	36.0190	-121.2036	50381.0
907	36.0190	-121.2033	50381.0
908	36.0190	-121.2027	50381.0
909	36.0190	-121.2022	50381.0
910	36.0190	-121.2019	50381.0
911	36.0190	-121.2013	50381.0
912	36.0190	-121.2008	50381.0
913	36.0190	-121.2005	50381.0
914	36.0190	-121.2000	50381.0
915	36.0190	-121.1994	50381.0
916	36.0191	-121.1991	50381.0
917	36.0191	-121.1986	50381.0
918	36.0191	-121.1980	50381.0
919	36.0191	-121.1977	50381.0
920	36.0191	-121.1972	50381.0
921	36.0191	-121.1966	50381.0
922	36.0191	-121.1963	50381.0
923	36.0191	-121.1958	50381.0
924	36.0191	-121.1952	50381.0
925	36.0191	-121.1950	50381.0
926	36.0191	-121.1944	50380.9
927	36.0191	-121.1938	50380.9
928	36.0191	-121.1936	50380.9
929	36.0191	-121.1930	50380.9
930	36.0191	-121.1925	50380.9
931	36.0191	-121.1922	50380.9
932	36.0192	-121.1916	50380.9
933	36.0192	-121.1911	50380.9
934	36.0192	-121.1908	50380.9
935	36.0192	-121.1902	50380.9
936	36.0192	-121.1900	50380.9
937	36.0192	-121.1894	50380.9
938	36.0192	-121.1888	50380.9
939	36.0192	-121.1886	50380.9
940	36.0192	-121.1880	50380.9
941	36.0192	-121.1875	50380.9
942	36.0192	-121.1872	50380.9
943	36.0192	-121.1866	50380.9
944	36.0192	-121.1861	50380.9
945	36.0192	-121.1858	50380.9
946	36.0192	-121.1852	50380.9
947	36.0193	-121.1847	50380.9
948	36.0193	-121.1844	50380.9
949	36.0193	-121.1838	50380.8
950	36.0193	-121.1833	50380.8
951	36.0193	-121.1830	50380.8
952	36.0193	-121.1825	50380.8
953	36.0193	-121.1819	50380.8
954	36.0193	-121.1816	50380.8
955	36.0193	-121.1811	50380.8
956	36.0193	-121.1805	50380.8
957	36.0193	-121.1802	50380.8
958	36.0193	-121.1797	50380.8
959	36.0193	-121.1791	50380.8
960	36.0193	-121.1788	50380.8
961	36.0193	-121.1783	50380.8
962	36.0193	-121.1780	50380.8
963	36.0194	-121.1775	50380.8
964	36.0194	-121.1769	50380.8
965	36.0194	-121.1766	50380.8
966	36.0194	-121.1761	50380.8
967	36.0194	-121.1758	50380.8
968	36.0194	-121.1752	50380.8
969	36.0194	-121.1750	50380.8
970	36.0194	-121.1744	50380.8
971	36.0194	-121.1741	50380.7
972	36.0194	-121.1736	50380.7
973	36.0194	-121.1730	50380.7
974	36.0194	-121.1727	50380.7
975	36.0194	-121.1722	50380.7
976	36.0194	-121.1719	50380.7
977	36.0194	-121.1713	50380.7
978	36.0194	-121.1711	50380.7
979	36.0194	-121.1705	50380.7
980	36.0194	-121.1700	50380.7
981	36.0194	-121.1697	50380.7
982	36.0194	-121.1691	50380.7
983	36.0194	-121.1688	50380.7
984	36.0194	-121.1683	50380.7
985	36.0194	-121.1680	50380.7
986	36.0195	-121.1675	50380.7
987	36.0195	-121.1669	50380.7
988	36.0195	-121.1666	50380.7
989	36.0195	-121.1661	50380.7
990	36.0195	-121.1658	50380.7
991	36.0195	-121.1652	50380.7
992	36.0195	-121.1650	50380.7
993	36.0195	-121.1644	50380.7
994	36.0195	-121.1638	50380.6
995	36.0195	-121.1636	50380.6
996	36.0195	-121.1630	50380.6
997	36.0195	-121.1627	50380.6
998	36.0195	-121.1622	50380.6
999	36.0195	-121.1619	50380.6
1000	36.0195	-121.1613	50380.6
1001	36.0195	-121.1608	50380.6
1002	36.0195	-121.1605	50380.6
1003	36.0195	-121.1600	50380.6
1004	36.0195	-121.1597	50380.6
1005	36.0195	-121.1591	50380.6
1006	36.0195	-121.1588	50380.6
1007	36.0195	-121.1583	50380.6
1008	36.0195	-121.1577	50380.6
1009	36.0196	-121.1575	50380.6
1010	36.0196	-121.1569	50380.6
1011	36.0196	-121.1566	50380.6
1012	36.0196	-121.1561	50380.6
1013	36.0196	-121.1558	50380.6
1014	36.0196	-121.1552	50380.6
1015	36.0196	-121.1550	50380.6
1016	36.0196	-121.1544	50380.5
1017	36.0196	-121.1538	50380.5
1018	36.0196	-121.1536	50380.5
1019	36.0196	-121.1530	50380.5
1020	36.0196	-121.1527	50380.5
1021	36.0196	-121.1522	50380.5
1022	36.0196	-121.1519	50380.5
1023	36.0196	-121.1513	50380.5
1024	36.0196	-121.1508	50380.5
1025	36.0196	-121.1505	50380.5
1026	36.0196	-121.1500	50380.5
1027	36.0196	-121.1497	50380.5
1028	36.0196	-121.1491	50380.5
1029	36.0196	-121.1488	50380.5
1030	36.0196	-121.1483	50380.5
1031	36.0196	-121.1477	50380.5
1032	36.0197	-121.1475	50380.5
1033	36.0197	-121.1469	50380.5
1034	36.0197	-121.1466	50380.5
1035	36.0197	-121.1461	50380.5
1036	36.0197	-121.1458	50380.5
1037	36.0197	-121.1452	50380.5
1038	36.0197	-121.1447	50380.5
1039	36.0197	-121.1444	50380.4
1040	36.0197	-121.1438	50380.4
1041	36.0197	-121.1436	50380.4
1042	36.0197	-121.1430	50380.4
1043	36.0197	-121.1427	50380.4
1044	36.0197	-121.1422	50380.4
1045	36.0197	-121.1416	50380.4
1046	36.0197	-121.1413	50380.4
1047	36.0197	-121.1408	50380.4
1048	36.0197	-121.1405	50380.4
1049	36.0197	-121.1400	50380.4
1050	36.0197	-121.1397	50380.4
1051	36.0197	-121.1391	50380.4
1052	36.0197	-121.1386	50380.4
1053	36.0197	-121.1383	50380.4
1054	36.0197	-121.1377	50380.4
1055	36.0197	-121.1375	50380.4
1056	36.0198	-121.1369	50380.4
1057	36.0198	-121.1366	50380.4
1058	36.0198	-121.1361	50380.4
1059	36.0198	-121.1358	50380.4
1060	36.0198	-121.1352	50380.4
1061	36.0198	-121.1347	50380.4
1062	36.0198	-121.1344	50380.3
1063	36.0198	-121.1338	50380.3
1064	36.0198	-121.1336	50380.3
1065	36.0198	-121.1330	50380.3
1066	36.0198	-121.1327	50380.3
1067	36.0198	-121.1322	50380.3
1068	36.0198	-121.1316	50380.3
1069	36.0198	-121.1313	50380.3
1070	36.0198	-121.1308	50380.3
1071	36.0198	-121.1305	50380.3
1072	36.0198	-121.1300	50380.3
1073	36.0198	-121.1297	50380.3
1074	36.0198	-121.1291	50380.3
1075	36.0198	-121.1286	50380.3
1076	36.0198	-121.1283	50380.3
1077	36.0198	-121.1277	50380.3
1078	36.0198	-121.1275	50380.3
1079	36.0198	-121.1269	50380.3
1080	36.0199	-121.1266	50380.3
1081	36.0199	-121.1261	50380.3
1082	36.0199	-121.1255	50380.3
1083	36.0199	-121.1252	50380.3
1084	36.0199	-121.1247	50380.2
1085	36.0199	-121.1244	50380.2
1086	36.0199	-121.1238	50380.2
1087	36.0199	-121.1236	50380.2
1088	36.0199	-121.1230	50380.2
1089	36.0199	-121.1225	50380.2
1090	36.0199	-121.1222	50380.2
1091	36.0199	-121.1216	50380.2
1092	36.0199	-121.1213	50380.2
1093	36.0199	-121.1208	50380.2
1094	36.0199	-121.1205	50380.2
1095	36.0199	-121.1200	50380.2
1096	36.0199	-121.1197	50380.2
1097	36.0199	-121.1191	50380.2
1098	36.0199	-121.1186	50380.2
1099	36.0199	-121.1183	50380.2
1100	36.0199	-121.1177	50380.2
1101	36.0199	-121.1175	50380.2
1102	36.0199	-121.1169	50380.2
1103	36.0199	-121.1166	50380.2
1104	36.0200	-121.1161	50380.2
1105	36.0200	-121.1155	50380.2
1106	36.0200	-121.1152	50380.2
1107	36.0200	-121.1147	50380.1
1108	36.0200	-121.1144	50380.1
1109	36.0200	-121.1138	50380.1
1110	36.0200	-121.1136	50380.1
1111	36.0200	-121.1130	50380.1
1112	36.0200	-121.1125	50380.1
1113	36.0200	-121.1122	50380.1
1114	36.0200	-121.1116	50380.1
1115	36.0200	-121.1113	50380.1
1116	36.0200	-121.1108	50380.1
1117	36.0200	-121.1105	50380.1
1118	36.0200	-121.1100	50380.1
1119	36.0200	-121.1094	50380.1
1120	36.0200	-121.1091	50380.1
1121	36.0200	-121.1086	50380.1
1122	36.0200	-121.1083	50380.1
1123	36.0200	-121.1077	50380.1
1124	36.0200	-121.1075	50380.1
1125	36.0200	-121.1069	50380.1
1126	36.0200	-121.1063	50380.1
1127	36.0200	-121.1061	50380.1
1128	36.0201	-121.1055	50380.1
1129	36.0201	-121.1052	50380.1
1130	36.0201	-121.1047	50380.0
1131	36.0201	-121.1044	50380.0
1132	36.0201	-121.1038	50380.0
1133	36.0201	-121.1033	50380.0
1134	36.0201	-121.1030	50380.0
1135	36.0201	-121.1025	50380.0
1136	36.0201	-121.1022	50380.0
1137	36.0201	-121.1016	50380.0
1138	36.0201	-121.1013	50380.0
1139	36.0201	-121.1008	50380.0
1140	36.0201	-121.1005	50380.0
1141	36.0201	-121.1000	50380.0
1142	36.0201	-121.0994	50380.0
1143	36.0201	-121.0991	50380.0
1144	36.0201	-121.0986	50380.0
1145	36.0201	-121.0983	50380.0
1146	36.0201	-121.0977	50380.0
1147	36.0201	-121.0975	50380.0
1148	36.0201	-121.0969	50380.0
1149	36.0201	-121.0963	50380.0
1150	36.0201	-121.0961	50380.0
1151	36.0201	-121.0955	50380.0
1152	36.0202	-121.0952	50379.9
1153	36.0202	-121.0947	50379.9
1154	36.0202	-121.0944	50379.9
1155	36.0202	-121.0938	50379.9
1156	36.0202	-121.0933	50379.9
1157	36.0202	-121.0930	50379.9
1158	36.0202	-121.0925	50379.9
1159	36.0202	-121.0922	50379.9
1160	36.0202	-121.0916	50379.9
1161	36.0202	-121.0913	50379.9
1162	36.0202	-121.0908	50379.9
1163	36.0202	-121.0902	50379.9
1164	36.0202	-121.0900	50379.9
1165	36.0202	-121.0894	50379.9
1166	36.0202	-121.0891	50379.9
1167	36.0202	-121.0886	50379.9
1168	36.0202	-121.0883	50379.9
1169	36.0202	-121.0877	50379.9
1170	36.0202	-121.0872	50379.9
1171	36.0202	-121.0869	50379.9
1172	36.0202	-121.0863	50379.9
1173	36.0202	-121.0861	50379.9
1174	36.0202	-121.0855	50379.9
1175	36.0202	-121.0852	50379.8
1176	36.0202	-121.0847	50379.8
1177	36.0203	-121.0844	50379.8
1178	36.0203	-121.0838	50379.8
1179	36.0203	-121.0833	50379.8
1180	36.0203	-121.0830	50379.8
1181	36.0203	-121.0825	50379.8
1182	36.0203	-121.0822	50379.8
1183	36.0203	-121.0816	50379.8
1184	36.0203	-121.0813	50379.8
1185	36.0203	-121.0808	50379.8
1186	36.0203	-121.0802	50379.8
1187	36.0203	-121.0800	50379.8
1188	36.0203	-121.0794	50379.8
1189	36.0203	-121.0791	50379.8
1190	36.0203	-121.0786	50379.8
1191	36.0203	-121.0783	50379.8
1192	36.0203	-121.0777	50379.8
1193	36.0203	-121.0772	50379.8
1194	36.0203	-121.0769	50379.8
1195	36.0203	-121.0763	50379.8
1196	36.0203	-121.0761	50379.8
1197	36.0203	-121.0755	50379.7
1198	36.0203	-121.0752	50379.7
1199	36.0203	-121.0747	50379.7
1200	36.0203	-121.0741	50379.7
1201	36.0203	-121.0738	50379.7
1202	36.0204	-121.0733	50379.7
1203	36.0204	-121.0730	50379.7
1204	36.0204	-121.0725	50379.7
1205	36.0204	-121.0722	50379.7
1206	36.0204	-121.0716	50379.7
1207	36.0204	-121.0711	50379.7
1208	36.0204	-121.0708	50379.7
1209	36.0204	-121.0702	50379.7
1210	36.0204	-121.0700	50379.7
1211	36.0204	-121.0694	50379.7
1212	36.0204	-121.0688	50379.7
1213	36.0203	-121.0686	50379.7
1214	36.0203	-121.0680	50379.7
1215	36.0203	-121.0675	50379.7
1216	36.0203	-121.0669	50379.7
1217	36.0203	-121.0666	50379.7
1218	36.0203	-121.0661	50379.7
1219	36.0202	-121.0655	50379.7
1220	36.0202	-121.0652	50379.7
1221	36.0202	-121.0647	50379.6
1222	36.0202	-121.0641	50379.6
1223	36.0202	-121.0636	50379.6
1224	36.0202	-121.0633	50379.6
1225	36.0202	-121.0627	50379.6
1226	36.0201	-121.0622	50379.6
1227	36.0201	-121.0619	50379.6
1228	36.0201	-121.0613	50379.6
1229	36.0201	-121.0608	50379.6
1230	36.0201	-121.0605	50379.6
1231	36.0201	-121.0600	50379.6
1232	36.0200	-121.0594	50379.6
1233	36.0200	-121.0588	50379.6
1234	36.0200	-121.0586	50379.6
1235	36.0200	-121.0580	50379.6
1236	36.0200	-121.0575	50379.6
1237	36.0200	-121.0572	50379.6
1238	36.0200	-121.0566	50379.6
1239	36.0199	-121.0561	50379.6
1240	36.0199	-121.0555	50379.6
1241	36.0199	-121.0552	50379.6
1242	36.0199	-121.0547	50379.6
1243	36.0199	-121.0541	50379.6
1244	36.0199	-121.0538	50379.5
1245	36.0198	-121.0533	50379.5
1246	36.0198	-121.0527	50379.5
1247	36.0198	-121.0522	50379.5
1248	36.0198	-121.0519	50379.5
1249	36.0198	-121.0513	50379.5
1250	36.0198	-121.0508	50379.5
1251	36.0198	-121.0505	50379.5
1252	36.0197	-121.0500	50379.5
1253	36.0197	-121.0494	50379.5
1254	36.0197	-121.0488	50379.5
1255	36.0197	-121.0486	50379.5
1256	36.0197	-121.0480	50379.5
1257	36.0197	-121.0475	50379.5
1258	36.0196	-121.0472	50379.5
1259	36.0196	-121.0466	50379.5
1260	36.0196	-121.0461	50379.5
1261	36.0196	-121.0455	50379.5
1262	36.0196	-121.0452	50379.5
1263	36.0196	-121.0447	50379.5
1264	36.0195	-121.0441	50379.5
1265	36.0195	-121.0438	50379.5
1266	36.0195	-121.0433	50379.5
1267	36.0195	-121.0427	50379.5
1268	36.0195	-121.0422	50379.4
1269	36.0195	-121.0419	50379.4
1270	36.0195	-121.0413	50379.4
1271	36.0194	-121.0408	50379.4
1272	36.0194	-121.0405	50379.4
1273	36.0194	-121.0400	50379.4
1274	36.0194	-121.0394	50379.4
1275	36.0194	-121.0388	50379.4
1276	36.0194	-121.0386	50379.4
1277	36.0193	-121.0380	50379.4
1278	36.0193	-121.0375	50379.4
1279	36.0193	-121.0372	50379.4
1280	36.0193	-121.0366	50379.4
1281	36.0193	-121.0361	50379.4
1282	36.0193	-121.0355	50379.4
1283	36.0193	-121.0352	50379.4
1284	36.0192	-121.0347	50379.4
1285	36.0192	-121.0341	50379.4
1286	36.0192	-121.0338	50379.4
1287	36.0192	-121.0333	50379.4
1288	36.0192	-121.0327	50379.4
1289	36.0192	-121.0322	50379.4
1290	36.0191	-121.0319	50379.3
1291	36.0191	-121.0313	50379.3
1292	36.0191	-121.0308	50379.3
1293	36.0191	-121.0305	50379.3
1294	36.0191	-121.0300	50379.3
1295	36.0191	-121.0294	50379.3
1296	36.0191	-121.0291	50379.3
1297	36.0190	-121.0286	50379.3
1298	36.0190	-121.0280	50379.3
1299	36.0190	-121.0275	50379.3
1300	36.0190	-121.0272	50379.3
1301	36.0190	-121.0266	50379.3
1302	36.0190	-121.0261	50379.3
1303	36.0189	-121.0258	50379.3
1304	36.0189	-121.0252	50379.3
1305	36.0189	-121.0247	50379.3
1306	36.0189	-121.0241	50379.3
1307	36.0189	-121.0238	50379.3
1308	36.0189	-121.0233	50379.3
1309	36.0188	-121.0227	50379.3
1310	36.0188	-121.0225	50379.3
1311	36.0188	-121.0219	50379.3
1312	36.0188	-121.0213	50379.2
1313	36.0188	-121.0208	50379.2
1314	36.0188	-121.0205	50379.2
1315	36.0188	-121.0200	50379.2
1316	36.0187	-121.0194	50379.2
1317	36.0187	-121.0191	50379.2
1318	36.0187	-121.0186	50379.2
1319	36.0187	-121.0180	50379.2
1320	36.0187	-121.0175	50379.2
1321	36.0187	-121.0172	50379.2
1322	36.0186	-121.0166	50379.2
1323	36.0186	-121.0161	50379.2
1324	36.0186	-121.0158	50379.2
1325	36.0186	-121.0152	50379.2
1326	36.0186	-121.0147	50379.2
1327	36.0186	-121.0141	50379.2
1328	36.0185	-121.0138	50379.2
1329	36.0185	-121.0133	50379.2
1330	36.0185	-121.0127	50379.2
1331	36.0185	-121.0125	50379.2
1332	36.0185	-121.0119	50379.2
1333	36.0185	-121.0113	50379.2
1334	36.0185	-121.0108	50379.2
1335	36.0184	-121.0105	50379.1
1336	36.0184	-121.0100	50379.1
1337	36.0184	-121.0094	50379.1
1338	36.0184	-121.0091	50379.1
1339	36.0184	-121.0086	50379.1
1340	36.0184	-121.0080	50379.1
1341	36.0183	-121.0075	50379.1
1342	36.0183	-121.0072	50379.1
1343	36.0183	-121.0066	50379.1
1344	36.0183	-121.0061	50379.1
1345	36.0183	-121.0058	50379.1
1346	36.0183	-121.0052	50379.1
1347	36.0183	-121.0047	50379.1
1348	36.0182	-121.0041	50379.1
1349	36.0182	-121.0038	50379.1
1350	36.0182	-121.0033	50379.1
1351	36.0182	-121.0027	50379.1
1352	36.0182	-121.0025	50379.1
1353	36.0182	-121.0019	50379.1
1354	36.0181	-121.0013	50379.1
1355	36.0181	-121.0008	50379.1
1356	36.0181	-121.0005	50379.1
1357	36.0181	-121.0000	50379.1
1358	36.0181	-120.9994	50379.1
1359	36.0181	-120.9991	50379.0
1360	36.0180	-120.9986	50379.0
1361	36.0180	-120.9980	50379.0
1362	36.0180	-120.9977	50379.0
1363	36.0180	-120.9972	50379.0
1364	36.0180	-120.9966	50379.0
1365	36.0180	-120.9961	50379.0
1366	36.0180	-120.9958	50379.0
1367	36.0179	-120.9952	50379.0
1368	36.0179	-120.9947	50379.0
1369	36.0179	-120.9944	50379.0
1370	36.0179	-120.9938	50379.0
1371	36.0179	-120.9933	50379.0
1372	36.0179	-120.9927	50379.0
1373	36.0178	-120.9925	50379.0
1374	36.0178	-120.9919	50379.0
1375	36.0178	-120.9913	50379.0
1376	36.0178	-120.9911	50379.0
1377	36.0178	-120.9905	50379.0
1378	36.0178	-120.9900	50379.0
1379	36.0177	-120.9894	50379.0
1380	36.0177	-120.9891	50379.0
1381	36.0177	-120.9886	50379.0
1382	36.0177	-120.9880	50378.9
1383	36.0177	-120.9877	50378.9
1384	36.0177	-120.9872	50378.9
1385	36.0177	-120.9866	50378.9
1386	36.0176	-120.9861	50378.9
1387	36.0176	-120.9858	50378.9
1388	36.0176	-120.9852	50378.9
1389	36.0176	-120.9847	50378.9
1390	36.0176	-120.9844	50378.9
1391	36.0176	-120.9838	50378.9
1392	36.0175	-120.9833	50378.9
1393	36.0175	-120.9827	50378.9
1394	36.0175	-120.9825	50378.9
1395	36.0175	-120.9819	50378.9
1396	36.0175	-120.9813	50378.9
1397	36.0175	-120.9811	50378.9
1398	36.0174	-120.9805	50378.9
1399	36.0174	-120.9800	50378.9
1400	36.0174	-120.9794	50378.9
1401	36.0174	-120.9791	50378.9
1402	36.0174	-120.9786	50378.9
1403	36.0174	-120.9780	50378.9
1404	36.0174	-120.9777	50378.9
1405	36.0173	-120.9772	50378.9
1406	36.0173	-120.9766	50378.8
1407	36.0173	-120.9761	50378.8
1408	36.0173	-120.9758	50378.8
1409	36.0173	-120.9752	50378.8
1410	36.0173	-120.9747	50378.8
1411	36.0173	-120.9741	50378.8
1412	36.0173	-120.9738	50378.8
1413	36.0173	-120.9733	50378.8
1414	36.0173	-120.9727	50378.8
1415	36.0173	-120.9722	50378.8
1416	36.0173	-120.9716	50378.8
1417	36.0173	-120.9713	50378.8
1418	36.0173	-120.9708	50378.8
1419	36.0173	-120.9702	50378.8
1420	36.0173	-120.9697	50378.8
1421	36.0173	-120.9691	50378.8
1422	36.0173	-120.9688	50378.8
1423	36.0173	-120.9683	50378.8
1424	36.0173	-120.9677	50378.8
1425	36.0173	-120.9672	50378.8
1426	36.0173	-120.9666	50378.8
1427	36.0172	-120.9663	50378.8
1428	36.0172	-120.9658	50378.7
1429	36.0172	-120.9652	50378.7
1430	36.0172	-120.9647	50378.7
1431	36.0172	-120.9641	50378.7
1432	36.0172	-120.9638	50378.7
1433	36.0172	-120.9633	50378.7
1434	36.0172	-120.9627	50378.7
1435	36.0172	-120.9622	50378.7
1436	36.0172	-120.9616	50378.7
1437	36.0172	-120.9613	50378.7
1438	36.0172	-120.9608	50378.7
1439	36.0172	-120.9602	50378.7
1440	36.0172	-120.9597	50378.7
